partition_column,movie_id,movie_name,rating,user_id
754,259,George of the Jungle (1997),2,253
755,44,Dolores Claiborne (1994),3,42
756,518,Miller's Crossing (1990),4,77
757,686,Perfect World,5,291
758,21,Muppet Treasure Island (1996),3,268
759,28,Apollo 13 (1995),3,262
760,81,Hudsucker Proxy,3,234
761,245,Devil's Own,3,29
762,57,Priest (1994),5,236
763,729,Nell (1994),3,158
764,661,High Noon (1952),4,156
765,52,Madness of King George,5,232
766,866,Michael (1996),5,168
767,288,Scream (1996),4,37
768,245,Devil's Own,3,141
769,230,Star Trek IV: The Voyage Home (1986),4,235
770,70,Four Weddings and a Funeral (1994),3,102
771,172,Empire Strikes Back,3,77
772,506,Rebel Without a Cause (1955),5,90
773,566,Clear and Present Danger (1994),5,186
774,660,Fried Green Tomatoes (1991),5,44
775,774,Prophecy,5,118
776,661,High Noon (1952),5,7
777,1003,That Darn Cat! (1997),2,49
778,68,Crow,1,62
779,1028,Grumpier Old Men (1995),4,42
780,433,Heathers (1989),4,178
781,51,Legends of the Fall (1994),2,85
782,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5,77
783,1099,Red Firecracker,2,58
784,1047,Multiplicity (1996),4,56
785,688,Leave It to Beaver (1997),1,197
786,99,Snow White and the Seven Dwarfs (1937),4,286
787,258,Contact (1997),3,90
788,1288,Denise Calls Up (1995),1,181
789,190,Henry V (1989),4,295
790,69,Forrest Gump (1994),4,224
791,317,In the Name of the Father (1993),4,272
792,1010,Basquiat (1996),3,221
793,877,Excess Baggage (1997),1,66
794,318,Schindler's List (1993),5,207
795,487,Roman Holiday (1953),3,234
796,648,Quiet Man,5,7
797,82,Jurassic Park (1993),5,87
798,1052,Dracula: Dead and Loving It (1995),1,195
799,449,Star Trek: The Motion Picture (1979),5,44
800,287,Marvin's Room (1996),4,306
801,172,Empire Strikes Back,3,194
802,62,Stargate (1994),3,94
803,659,Arsenic and Old Lace (1944),4,167
804,100,Fargo (1996),4,108
805,304,Fly Away Home (1996),5,230
806,927,Flower of My Secret,1,181
807,302,L.A. Confidential (1997),4,54
808,22,Braveheart (1995),4,90
809,696,City Hall (1996),2,181
810,357,One Flew Over the Cuckoo's Nest (1975),4,286
811,269,Full Monty,4,14
812,179,Clockwork Orange,2,311
813,121,Independence Day (ID4) (1996),5,92
814,440,Amityville II: The Possession (1982),1,21
815,550,Die Hard: With a Vengeance (1995),1,244
816,405,Mission: Impossible (1996),4,181
817,806,Menace II Society (1993),4,65
818,540,Money Train (1995),2,37
819,443,Birds,5,44
820,183,Alien (1979),4,244
821,265,Hunt for Red October,4,1
822,25,Birdcage,5,270
823,387,Age of Innocence,2,299
824,572,Blown Away (1994),3,94
825,746,Real Genius (1985),4,286
826,272,Good Will Hunting (1997),5,239
827,55,Professional,5,216
828,121,Independence Day (ID4) (1996),3,254
829,665,Alien 3 (1992),2,62
830,385,True Lies (1994),4,178
831,23,Taxi Driver (1976),4,194
832,955,Before Sunrise (1995),3,268
833,143,Sound of Music,5,188
834,294,Liar Liar (1997),4,276
835,1098,Flirting With Disaster (1996),4,158
836,845,That Thing You Do! (1996),3,207
837,48,Hoop Dreams (1994),1,161
838,654,Chinatown (1974),4,305
839,324,Lost Highway (1997),3,47
840,736,Shadowlands (1993),4,64
841,751,Tomorrow Never Dies (1997),3,191
842,378,Miracle on 34th Street (1994),5,7
843,92,True Romance (1993),5,59
844,268,Chasing Amy (1997),5,69
845,461,Smoke (1995),3,10
846,129,Bound (1996),4,21
847,9,Dead Man Walking (1995),4,58
848,152,Sleeper (1973),3,194
849,200,Shining,5,7
850,126,Spitfire Grill,5,113
851,328,Conspiracy Theory (1997),5,173
852,233,Under Siege (1992),4,95
853,194,Sting,5,16
854,323,Dante's Peak (1997),4,59
855,654,Chinatown (1974),3,311
856,589,Wild Bunch,4,292
857,203,Unforgiven (1992),4,43
858,50,Star Wars (1977),4,79
859,70,Four Weddings and a Funeral (1994),5,235
860,190,Henry V (1989),5,125
861,322,Murder at 1600 (1997),3,284
862,161,Top Gun (1986),5,303
863,378,Miracle on 34th Street (1994),3,254
864,1034,Quest,1,255
865,301,In & Out (1997),2,104
866,923,Raise the Red Lantern (1991),5,90
867,463,Secret of Roan Inish,4,6
868,122,Cable Guy,1,279
869,298,Face/Off (1997),4,286
870,448,Omen,3,222
871,57,Priest (1994),5,297
872,625,Sword in the Stone,3,42
873,1217,Assassins (1995),4,130
874,357,One Flew Over the Cuckoo's Nest (1975),3,254
875,475,Trainspotting (1996),1,109
876,1444,That Darn Cat! (1965),2,230
877,310,Rainmaker,3,244
878,301,In & Out (1997),2,6
879,748,Saint,4,36
880,443,Birds,3,256
881,515,Boot,1,102
882,285,Secrets & Lies (1996),4,104
883,447,Carrie (1976),5,21
884,301,In & Out (1997),4,111
885,408,Close Shave,5,18
886,222,Star Trek: First Contact (1996),4,25
887,944,Renaissance Man (1994),3,110
888,98,Silence of the Lambs,5,270
889,237,Jerry Maguire (1996),5,68
890,215,Field of Dreams (1989),4,83
891,258,Contact (1997),2,6
892,216,When Harry Met Sally... (1989),5,89
893,317,In the Name of the Father (1993),4,128
894,512,Wings of Desire (1987),4,305
895,412,Very Brady Sequel,2,184
896,175,Brazil (1985),5,286
897,1428,SubUrbia (1997),3,279
898,86,Remains of the Day,5,256
899,48,Hoop Dreams (1994),5,221
900,332,Kiss the Girls (1997),3,140
901,977,Substitute,2,190
902,227,Star Trek VI: The Undiscovered Country (1991),3,11
903,203,Unforgiven (1992),5,201
904,181,Return of the Jedi (1983),5,150
905,245,Devil's Own,3,126
906,208,Young Frankenstein (1974),2,20
907,742,Ransom (1996),4,144
908,930,Chain Reaction (1996),1,181
909,566,Clear and Present Danger (1994),4,109
910,1065,Koyaanisqatsi (1983),3,85
911,133,Gone with the Wind (1939),3,213
912,379,Tales From the Crypt Presents: Demon Knight (1995),1,222
913,11,Seven (Se7en) (1995),3,223
914,421,William Shakespeare's Romeo and Juliet (1996),4,215
915,208,Young Frankenstein (1974),3,218
916,937,Thousand Acres,5,174
917,186,Blues Brothers,3,275
918,742,Ransom (1996),1,68
919,583,Romeo Is Bleeding (1993),4,268
920,462,Like Water For Chocolate (Como agua para chocolate) (1992),4,160
921,273,Heat (1995),4,195
922,178,12 Angry Men (1957),4,224
923,110,Operation Dumbo Drop (1995),1,5
924,1016,Con Air (1997),5,99
925,251,Shall We Dance? (1996),5,2
926,9,Dead Man Walking (1995),4,292
927,568,Speed (1994),4,72
928,228,Star Trek: The Wrath of Khan (1982),3,85
929,281,River Wild,5,83
930,831,Escape from L.A. (1996),2,92
931,543,Mis�rables,3,7
932,401,Brady Bunch Movie,2,87
933,926,Down Periscope (1996),4,287
934,155,Dirty Dancing (1987),2,1
935,632,Sophie's Choice (1982),2,234
936,53,Natural Born Killers (1994),5,222
937,64,Shawshank Redemption,5,24
938,554,Waterworld (1995),3,7
939,56,Pulp Fiction (1994),3,82
940,318,Schindler's List (1993),3,161
941,393,Mrs. Doubtfire (1993),4,196
942,91,Nightmare Before Christmas,4,56
943,477,Matilda (1996),3,82
944,472,Dragonheart (1996),2,7
945,761,Nick of Time (1995),4,256
946,56,Pulp Fiction (1994),4,226
947,741,Last Supper,5,279
948,1286,Shall We Dance? (1937),3,308
949,8,Babe (1995),5,16
950,202,Groundhog Day (1993),3,180
951,93,Welcome to the Dollhouse (1995),4,203
952,56,Pulp Fiction (1994),5,145
953,305,Ice Storm,4,288
954,742,Ransom (1996),3,84
955,644,Thin Blue Line,3,44
956,13,Mighty Aphrodite (1995),3,17
957,117,Rock,4,313
958,1,Toy Story (1995),4,148
959,347,Wag the Dog (1997),4,197
960,164,Abyss,5,21
961,982,Maximum Risk (1996),3,279
962,491,Adventures of Robin Hood,5,239
963,287,Marvin's Room (1996),5,185
964,89,Blade Runner (1982),4,297
965,68,Crow,4,303
966,250,Fifth Element,1,186
967,206,Akira (1988),3,73
968,756,Father of the Bride Part II (1995),2,104
969,216,When Harry Met Sally... (1989),3,94
970,194,Sting,5,239
971,511,Lawrence of Arabia (1962),5,197
972,1,Toy Story (1995),4,280
973,117,Rock,3,1
974,583,Romeo Is Bleeding (1993),1,224
975,397,Striking Distance (1993),1,303
976,162,On Golden Pond (1981),4,60
977,258,Contact (1997),4,198
978,513,Third Man,5,239
979,69,Forrest Gump (1994),3,6
980,375,Showgirls (1995),4,233
981,642,Grifters,4,85
982,38,Net,3,110
983,522,Down by Law (1986),3,184
984,873,Picture Perfect (1997),1,99
985,418,Cinderella (1950),2,13
986,518,Miller's Crossing (1990),4,201
987,858,Amityville: Dollhouse (1996),1,13
988,131,Breakfast at Tiffany's (1961),3,214
989,228,Star Trek: The Wrath of Khan (1982),4,296
990,87,Searching for Bobby Fischer (1993),3,222
991,725,Exit to Eden (1994),4,279
992,182,GoodFellas (1990),2,217
993,433,Heathers (1989),3,85
994,234,Jaws (1975),3,239
995,72,Mask,4,13
996,77,Firm,3,194
997,663,Being There (1979),5,208
998,178,12 Angry Men (1957),3,109
999,172,Empire Strikes Back,4,230
1000,485,My Fair Lady (1964),2,59
1001,478,Philadelphia Story,3,313
1002,1133,Escape to Witch Mountain (1975),3,70
1003,182,GoodFellas (1990),5,62
1004,234,Jaws (1975),3,198
1005,125,Phenomenon (1996),4,65
1006,660,Fried Green Tomatoes (1991),5,174
1007,12,Usual Suspects,5,90
1008,1248,Blink (1994),3,130
1009,354,Wedding Singer,2,100
1010,432,Fantasia (1940),5,283
1011,418,Cinderella (1950),3,275
1012,98,Silence of the Lambs,5,311
1013,751,Tomorrow Never Dies (1997),4,195
1014,105,Sgt. Bilko (1996),4,130
1015,252,Lost World: Jurassic Park,1,269
1016,73,Maverick (1994),5,286
1017,623,Angels in the Outfield (1994),3,7
1018,222,Star Trek: First Contact (1996),5,56
1019,204,Back to the Future (1985),5,210
1020,9,Dead Man Walking (1995),5,239
1021,87,Searching for Bobby Fischer (1993),4,96
1022,73,Maverick (1994),2,297
1023,239,Sneakers (1992),3,249
1024,860,Believers,2,94
1025,121,Independence Day (ID4) (1996),4,84
1026,265,Hunt for Red October,4,275
1027,1046,Malice (1993),3,135
1028,1178,Major Payne (1994),4,291
1029,382,Adventures of Priscilla,1,125
1030,399,Three Musketeers,4,70
1031,9,Dead Man Walking (1995),4,311
1032,523,Cool Hand Luke (1967),4,301
1033,685,Executive Decision (1996),5,152
1034,172,Empire Strikes Back,4,244
1035,1091,Pete's Dragon (1977),2,275
1036,281,River Wild,4,53
1037,118,Twister (1996),2,198
1038,790,Tommy Boy (1995),4,244
1039,125,Phenomenon (1996),4,26
1040,13,Mighty Aphrodite (1995),3,151
1041,496,It's a Wonderful Life (1946),1,124
1042,191,Amadeus (1984),5,24
1043,65,What's Eating Gilbert Grape (1993),3,271
1044,634,Microcosmos: Le peuple de l'herbe (1996),3,307
1045,1245,Gridlock'd (1997),3,294
1046,241,Last of the Mohicans,2,234
1047,501,Dumbo (1941),3,25
1048,137,Big Night (1996),3,293
1049,432,Fantasia (1940),3,201
1050,240,Beavis and Butt-head Do America (1996),1,75
1051,181,Return of the Jedi (1983),5,13
1052,68,Crow,2,207
1053,50,Star Wars (1977),5,2
1054,566,Clear and Present Danger (1994),4,313
1055,125,Phenomenon (1996),4,144
1056,443,Birds,4,188
1057,324,Lost Highway (1997),4,276
1058,974,Eye for an Eye (1996),1,145
1059,234,Jaws (1975),4,72
1060,385,True Lies (1994),4,83
1061,619,Extreme Measures (1996),3,181
1062,402,Ghost (1990),4,109
1063,107,Moll Flanders (1996),3,207
1064,216,When Harry Met Sally... (1989),4,185
1065,213,Room with a View,5,14
1066,319,Everyone Says I Love You (1996),2,149
1067,79,Fugitive,5,57
1068,963,Some Folks Call It a Sling Blade (1993),5,230
1069,875,She's So Lovely (1997),4,176
1070,97,Dances with Wolves (1990),4,253
1071,269,Full Monty,4,284
1072,526,Ben-Hur (1959),4,106
1073,180,Apocalypse Now (1979),3,121
1074,86,Remains of the Day,2,62
1075,418,Cinderella (1950),4,291
1076,1033,Homeward Bound II: Lost in San Francisco (1996),4,84
1077,380,Star Trek: Generations (1994),2,293
1078,58,Quiz Show (1994),3,207
1079,187,Godfather: Part II,4,194
1080,97,Dances with Wolves (1990),3,109
1081,845,That Thing You Do! (1996),4,283
1082,275,Sense and Sensibility (1995),5,297
1083,334,U Turn (1997),1,181
1084,255,My Best Friend's Wedding (1997),4,78
1085,425,Bob Roberts (1992),4,11
1086,59,Three Colors: Red (1994),4,308
1087,1078,Oliver & Company (1988),4,193
1088,234,Jaws (1975),3,297
1089,585,Son in Law (1993),4,87
1090,204,Back to the Future (1985),2,250
1091,50,Star Wars (1977),5,8
1092,148,Ghost and the Darkness,4,186
1093,692,American President,4,312
1094,683,Rocket Man (1997),3,91
1095,454,Bastard Out of Carolina (1996),1,5
1096,376,Houseguest (1994),3,291
1097,127,Godfather,5,175
1098,737,Sirens (1994),2,145
1099,644,Thin Blue Line,5,7
1100,419,Mary Poppins (1964),5,276
1101,210,Indiana Jones and the Last Crusade (1989),5,83
1102,524,Great Dictator,3,102
1103,174,Raiders of the Lost Ark (1981),1,153
1104,302,L.A. Confidential (1997),3,62
1105,995,Kiss Me,3,49
1106,298,Face/Off (1997),3,268
1107,554,Waterworld (1995),2,207
1108,616,Night of the Living Dead (1968),5,313
1109,44,Dolores Claiborne (1994),3,286
1110,168,Monty Python and the Holy Grail (1974),5,279
1111,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5,276
1112,59,Three Colors: Red (1994),4,62
1113,219,Nightmare on Elm Street,1,254
1114,97,Dances with Wolves (1990),4,83
1115,100,Fargo (1996),5,63
1116,178,12 Angry Men (1957),5,16
1117,233,Under Siege (1992),2,297
1118,945,Charade (1963),5,90
1119,25,Birdcage,2,85
1120,98,Silence of the Lambs,4,42
1121,393,Mrs. Doubtfire (1993),4,303
1122,50,Star Wars (1977),5,274
1123,299,Hoodlum (1997),3,104
1124,792,Bullets Over Broadway (1994),4,94
1125,98,Silence of the Lambs,4,184
1126,708,Sex,3,293
1127,589,Wild Bunch,4,248
1128,950,Georgia (1995),3,18
1129,27,Bad Boys (1995),1,217
1130,892,Flubber (1997),4,200
1131,148,Ghost and the Darkness,1,201
1132,222,Star Trek: First Contact (1996),5,296
1133,662,Somewhere in Time (1980),3,7
1134,381,Muriel's Wedding (1994),4,196
1135,427,To Kill a Mockingbird (1962),3,69
1136,196,Dead Poets Society (1989),4,72
1137,472,Dragonheart (1996),4,256
1138,182,GoodFellas (1990),4,128
1139,747,Benny & Joon (1993),3,151
1140,171,Delicatessen (1991),3,7
1141,85,Ref,5,286
1142,220,Mirror Has Two Faces,4,172
1143,516,Local Hero (1983),4,308
1144,974,Eye for an Eye (1996),2,190
1145,756,Father of the Bride Part II (1995),1,82
1146,436,American Werewolf in London,4,308
1147,235,Mars Attacks! (1996),1,59
1148,1063,Little Princess,3,64
1149,756,Father of the Bride Part II (1995),2,145
1150,298,Face/Off (1997),4,220
1151,324,Lost Highway (1997),4,21
1152,269,Full Monty,4,285
1153,65,What's Eating Gilbert Grape (1993),3,207
1154,658,Pump Up the Volume (1990),3,198
1155,333,Game,3,220
1156,70,Four Weddings and a Funeral (1994),4,210
1157,14,Postino,1,181
1158,128,Supercop (1992),2,158
1159,682,I Know What You Did Last Summer (1997),3,143
1160,237,Jerry Maguire (1996),2,75
1161,221,Breaking the Waves (1996),4,199
1162,1150,Last Dance (1996),2,223
1163,25,Birdcage,4,297
1164,78,Free Willy (1993),4,276
1165,847,Looking for Richard (1996),4,299
1166,325,Crash (1996),2,293
1167,138,D3: The Mighty Ducks (1996),2,301
1168,47,Ed Wood (1994),4,1
1169,281,River Wild,4,164
1170,673,Cape Fear (1962),4,96
1171,1016,Con Air (1997),4,291
1172,451,Grease (1978),5,7
1173,177,Good,4,233
1174,517,Manhattan (1979),4,6
1175,283,Emma (1996),3,202
1176,117,Rock,4,214
1177,602,American in Paris,4,184
1178,257,Men in Black (1997),3,277
1179,212,Unbearable Lightness of Being,1,194
1180,68,Crow,4,95
1181,257,Men in Black (1997),4,25
1182,23,Taxi Driver (1976),4,6
1183,573,Body Snatchers (1993),1,38
1184,436,American Werewolf in London,4,313
1185,241,Last of the Mohicans,3,22
1186,617,Blue Angel,3,262
1187,569,Wolf (1994),3,130
1188,181,Return of the Jedi (1983),5,66
1189,948,Booty Call (1997),1,21
1190,1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),1,181
1191,174,Raiders of the Lost Ark (1981),3,262
1192,302,L.A. Confidential (1997),5,206
1193,22,Braveheart (1995),5,222
1194,61,Three Colors: White (1994),4,76
1195,703,Widows' Peak (1994),4,151
1196,28,Apollo 13 (1995),5,314
1197,147,Long Kiss Goodnight,3,13
1198,258,Contact (1997),4,44
1199,418,Cinderella (1950),4,303
1200,89,Blade Runner (1982),2,16
1201,558,Heavenly Creatures (1994),5,270
1202,117,Rock,5,248
1203,318,Schindler's List (1993),5,125
1204,523,Cool Hand Luke (1967),5,138
1205,386,Addams Family Values (1993),2,268
1206,15,Mr. Holland's Opus (1995),5,291
1207,147,Long Kiss Goodnight,3,234
1208,96,Terminator 2: Judgment Day (1991),5,239
1209,331,Edge,3,15
1210,155,Dirty Dancing (1987),2,94
1211,89,Blade Runner (1982),4,136
1212,423,E.T. the Extra-Terrestrial (1982),3,223
1213,194,Sting,4,82
1214,355,Sphere (1998),3,145
1215,845,That Thing You Do! (1996),3,280
1216,339,Mad City (1997),1,179
1217,199,Bridge on the River Kwai,4,178
1218,949,How to Make an American Quilt (1995),4,307
1219,488,Sunset Blvd. (1950),5,10
1220,331,Edge,3,116
1221,258,Contact (1997),5,23
1222,174,Raiders of the Lost Ark (1981),4,308
1223,114,Wallace & Gromit: The Best of Aardman Animation (1996),4,185
1224,237,Jerry Maguire (1996),3,188
1225,654,Chinatown (1974),5,118
1226,721,Mallrats (1995),4,246
1227,98,Silence of the Lambs,4,234
1228,239,Sneakers (1992),3,194
1229,24,Rumble in the Bronx (1995),4,94
1230,378,Miracle on 34th Street (1994),4,122
1231,100,Fargo (1996),4,312
1232,64,Shawshank Redemption,5,262
1233,242,Kolya (1996),3,154
1234,763,Happy Gilmore (1996),3,223
1235,403,Batman (1989),4,99
1236,43,Disclosure (1994),4,83
1237,307,Devil's Advocate,4,130
1238,402,Ghost (1990),5,174
1239,487,Roman Holiday (1953),5,256
1240,177,Good,4,59
1241,168,Monty Python and the Holy Grail (1974),1,161
1242,53,Natural Born Killers (1994),3,244
1243,196,Dead Poets Society (1989),4,250
1244,40,To Wong Foo,3,43
1245,150,Swingers (1996),5,285
1246,953,Unstrung Heroes (1995),2,42
1247,670,Body Snatchers (1993),5,97
1248,510,Magnificent Seven,4,122
1249,323,Dante's Peak (1997),3,61
1250,106,Diabolique (1996),2,222
1251,264,Mimic (1997),3,4
1252,259,George of the Jungle (1997),1,304
1253,403,Batman (1989),5,37
1254,68,Crow,1,49
1255,1098,Flirting With Disaster (1996),4,303
1256,372,Jeffrey (1995),5,165
1257,324,Lost Highway (1997),5,176
1258,335,How to Be a Player (1997),1,3
1259,869,Fools Rush In (1997),3,56
1260,15,Mr. Holland's Opus (1995),4,44
1261,117,Rock,4,190
1262,189,Grand Day Out,4,29
1263,174,Raiders of the Lost Ark (1981),4,94
1264,949,How to Make an American Quilt (1995),3,130
1265,181,Return of the Jedi (1983),5,117
1266,779,Drop Zone (1994),1,303
1267,435,Butch Cassidy and the Sundance Kid (1969),5,19
1268,191,Amadeus (1984),4,194
1269,24,Rumble in the Bronx (1995),4,158
1270,447,Carrie (1976),4,56
1271,223,Sling Blade (1996),3,262
1272,1334,Somebody to Love (1994),1,181
1273,137,Big Night (1996),4,214
1274,747,Benny & Joon (1993),4,92
1275,96,Terminator 2: Judgment Day (1991),5,188
1276,173,Princess Bride,5,58
1277,154,Monty Python's Life of Brian (1979),5,244
1278,879,Peacemaker,4,134
1279,625,Sword in the Stone,4,298
1280,230,Star Trek IV: The Voyage Home (1986),4,254
1281,138,D3: The Mighty Ducks (1996),3,230
1282,209,This Is Spinal Tap (1984),5,16
1283,835,Gay Divorcee,5,151
1284,1327,Captives (1994),1,181
1285,1248,Blink (1994),3,145
1286,588,Beauty and the Beast (1991),5,200
1287,257,Men in Black (1997),3,248
1288,432,Fantasia (1940),4,297
1289,133,Gone with the Wind (1939),5,312
1290,12,Usual Suspects,5,151
1291,568,Speed (1994),3,110
1292,483,Casablanca (1942),5,305
1293,258,Contact (1997),5,141
1294,240,Beavis and Butt-head Do America (1996),4,44
1295,263,Steel (1997),3,186
1296,213,Room with a View,4,214
1297,208,Young Frankenstein (1974),4,233
1298,287,Marvin's Room (1996),2,104
1299,153,Fish Called Wanda,2,312
1300,222,Star Trek: First Contact (1996),4,1
1301,323,Dante's Peak (1997),1,206
1302,419,Mary Poppins (1964),4,230
1303,450,Star Trek V: The Final Frontier (1989),3,56
1304,651,Glory (1989),5,94
1305,316,As Good As It Gets (1997),4,205
1306,174,Raiders of the Lost Ark (1981),5,14
1307,790,Tommy Boy (1995),2,268
1308,1081,Curdled (1996),3,276
1309,929,Harriet the Spy (1996),3,83
1310,580,Englishman Who Went Up a Hill,3,268
